uuid,item_volume,item_attractiveness,putaway_zone,initial_stock
A024271,0.004459,4.5314482508609755e-05,OPT-C-05-07,1
A024272,0.001296,0.021207177814029365,OPT-A-01-04,72
A024273,0.0017390160000000001,0.009244154431756389,OPT-A-01-04,43
A024274,0.00198,0.002582925502990756,OPT-A-01-04,18
A024275,1.1e-08,0.0004078303425774878,OPT-A-01-04,0
A024276,0.000957,0.0,OPT-C-01-04,1
A024277,0.00171,0.0040329889432662675,OPT-A-01-04,13
A024278,0.00046,0.005211165488490122,OPT-A-01-04,32
A024279,0.002625,0.004667391698386804,OPT-A-01-04,17
A024280,0.00099,0.008201921334058365,OPT-A-01-04,34
A024281,0.000895125,4.5314482508609755e-05,OPT-C-01-04,4
A024282,0.00132,0.0016766358528185609,OPT-A-01-04,0
A024283,0.016156,0.0024469820554649264,OPT-A-01-04,18
A024284,0.000735,0.00367047308319739,OPT-A-01-04,19
A024285,0.000616,0.004848649628421243,OPT-A-01-04,10
A024286,0.002303,0.008292550299075585,OPT-A-01-04,26
A024287,0.000768,0.002582925502990756,OPT-A-01-04,5
A024288,5.29e-05,4.5314482508609755e-05,OPT-C-01-04,3
A024289,0.000945,0.015724125430487585,OPT-A-01-04,41
A024290,0.0005,4.5314482508609755e-05,OPT-C-01-04,0
A024291,0.0020951999999999998,0.007522204096429219,OPT-A-01-04,25
A024292,0.0021,0.0024016675729563166,OPT-A-01-04,11
A024293,0.011407764982731555,0.00036251586006887804,OPT-A-01-04,0
A024294,0.00046,0.0047580206634040235,OPT-A-01-04,26
A024295,0.002625,0.004984593075947072,OPT-A-01-04,25
A024296,0.001386,0.006615914446257024,OPT-A-01-04,24
A024297,0.001368,4.5314482508609755e-05,OPT-C-01-04,0
A024298,0.001292,4.5314482508609755e-05,OPT-C-01-04,2
A024299,0.00228,0.0016313213703099511,OPT-A-01-04,10
A024300,0.000108,0.0022657241254304874,OPT-A-01-04,15
A024301,0.108,0.0020844661953960484,OPT-A-01-04,4
A024302,0.0531711715625,0.001314119992749683,OPT-A-05-07,0
A024303,0.0101175,0.005301794453507341,OPT-A-01-04,19
A024304,0.00066,0.0015406924052927316,OPT-A-01-04,1
A024305,0.0003,4.5314482508609755e-05,OPT-C-01-04,0
A024306,0.049466078125,0.00036251586006887804,MERAKEZET,0
A024307,0.00672,0.008836324089178902,MERAKEZET,19
A024308,0.0014,0.00045314482508609753,OPT-A-01-04,4
A024309,0.0014,0.0025376110204821463,OPT-A-01-04,5
A024310,0.015293044186046512,0.0009969186151894145,OPT-A-01-04,0
A024311,0.009585,0.0033985861881457315,OPT-A-01-04,15
A024312,0.00088,0.001314119992749683,OPT-A-01-04,4
A024313,0.00125,0.0,OPT-C-01-04,0
A024314,0.022525714673913046,0.0002718868950516585,OPT-A-05-07,0
A024315,0.0072,0.008745695124161682,OPT-B-05-07,14
A024316,0.0014,0.0003172013775602683,OPT-B-01-04,2
A024317,0.00036,0.00018125793003443902,OPT-A-01-04,13
A024318,0.0973845,0.002356353090447707,OPT-A-07-11,4
A024319,0.0676486,0.0004078303425774878,OPT-A-07-11,0
A024320,0.029508628965517238,0.0006344027551205366,OPT-B-07-11,0
A024321,0.06732,0.009606670291825267,OPT-B-07-11,46
A024322,0.117875,0.0029001268805510243,OPT-B-07-11,28
A024323,0.049504,0.0038970454957404387,OPT-B-07-11,1
A024324,0.19447910000000002,0.0032626427406199023,OPT-A-07-11,1
A024325,0.04698,0.0028548123980424145,OPT-C-07-11,10
A024326,0.01804,0.001087547580206634,OPT-C-07-11,2
A024327,0.1368,0.0026735544680079756,OPT-B-07-11,9
A024328,0.1281375,0.0,OPT-C-07-11,1
A024329,0.026312,0.0005890882726119267,OPT-C-07-11,12
A024330,0.021402,0.0007250317201377561,OPT-A-05-07,0
A024331,0.008118,0.0019485227478702194,OPT-A-05-07,4
A024332,0.0276,0.0020844661953960484,OPT-B-05-07,7
A024333,0.0364,0.004486133768352365,OPT-A-07-11,9
A024334,0.108,0.004984593075947072,OPT-C-07-11,22
A024335,0.01854,4.5314482508609755e-05,OPT-C-07-11,7
A024336,0.024771832993556918,4.5314482508609755e-05,OPT-A-05-07,0
A024337,0.02241,0.00018125793003443902,OPT-C-05-07,4
A024338,0.0198,0.0007703462026463658,OPT-A-07-11,1
A024339,0.02002,0.0007703462026463658,OPT-C-07-11,6
A024340,0.016980991999999997,0.0009516041326808048,OPT-C-07-11,0
A024341,0.021402,0.00013594344752582924,OPT-C-07-11,4
A024342,0.021402,0.0007703462026463658,OPT-C-07-11,6
A024343,0.004305,0.00022657241254304877,HIVE,4
A024344,0.0250278,0.0,PALLET-C,3
A024345,0.017197599999999997,0.0,OPT-C-01-04,2
A024346,0.207,4.5314482508609755e-05,OPT-C-07-11,3
A024347,0.075394,0.001087547580206634,OPT-B-07-11,8
A024348,0.00207,4.5314482508609755e-05,OPT-C-01-04,1
A024349,0.02485,0.002582925502990756,OPT-C-05-07,4
A024350,0.001,0.0,OPT-C-01-04,1
A024351,0.028303,0.00022657241254304877,OPT-A-07-11,4
A024352,0.00033075,0.0,OPT-C-01-04,4
A024353,0.027962,0.0019032082653616096,OPT-A-05-07,4
A024354,0.000285,4.5314482508609755e-05,OPT-C-01-04,1
A024355,0.0011305,0.0,OPT-B-01-04,4
A024356,0.000208,4.5314482508609755e-05,OPT-C-01-04,5
A024357,0.028,4.5314482508609755e-05,OPT-A-05-07,2
A024358,0.0738,0.002311038607939097,OPT-A-01-04,6
A024359,0.01782,0.00013594344752582924,OPT-C-07-11,2
A024360,0.000285,4.5314482508609755e-05,OPT-C-01-04,2
A024361,0.000295,4.5314482508609755e-05,OPT-C-01-04,1
A024362,0.19095082500000002,0.00013594344752582924,OPT-B-05-07,5
A024363,0.05647708333333334,0.0007250317201377561,OPT-C-05-07,3
A024364,0.006534375,0.0025376110204821463,OPT-B-01-04,7
A024365,0.00592,0.00045314482508609753,OPT-A-07-11,0
A024366,0.00798,0.00022657241254304877,OPT-B-01-04,3
A024367,0.021645,0.002809497915533805,OPT-A-05-07,14
A024368,0.41905,0.0013594344752582926,OPT-C-07-11,4
A024369,0.005852,0.0011781765452238534,OPT-A-01-04,3
A024370,0.0065,0.00013594344752582924,OPT-B-01-04,1
A024371,0.00672,0.002311038607939097,OPT-A-01-04,7
A024372,0.010296,0.0019032082653616096,OPT-A-01-04,4
A024373,0.0018,4.5314482508609755e-05,OPT-B-01-04,3
A024374,0.003,0.00036251586006887804,OPT-C-05-07,3
A024375,0.0084,0.0035798441181801705,OPT-A-01-04,11
A024376,0.0005852,0.00013594344752582924,OPT-B-01-04,5
A024377,0.00081225,0.0003172013775602683,OPT-B-01-04,3
A024378,0.037589109375,0.00045314482508609753,OPT-C-01-04,0
A024379,0.003528,0.015814754395504803,OPT-A-01-04,21
A024380,0.00084,0.001087547580206634,OPT-A-01-04,16
A024381,0.00054,0.0,OPT-C-01-04,6
A024382,0.001377,0.0014047489577669024,OPT-A-01-04,5
A024383,0.002849,0.0019485227478702194,OPT-A-01-04,16
A024384,0.001984,9.062896501721951e-05,OPT-B-01-04,1
A024385,0.010509728468085107,0.0,OPT-A-01-04,0
A024386,0.001,0.004123617908283487,OPT-B-01-04,18
A024387,0.001054,0.00022657241254304877,MERAKEZET,0
A024388,0.001488,0.00018125793003443902,OPT-C-01-04,10
A024389,0.002028,0.0009969186151894145,OPT-A-01-04,4
A024390,0.000936,0.0004078303425774878,OPT-A-01-04,3
A024391,0.001588125,0.0012688055102410732,OPT-A-01-04,4
A024392,0.0017,0.0006344027551205366,OPT-A-01-04,5
A024393,0.005278,0.0008156606851549756,OPT-A-01-04,3
A024394,0.006048,0.0011781765452238534,OPT-A-01-04,4
A024395,0.0044625,0.00022657241254304877,OPT-C-01-04,2
A024396,0.0206625,0.012234910277324634,OPT-B-07-11,6
A024397,0.009152,0.0015406924052927316,OPT-C-01-04,7
A024398,0.0016645999999999998,0.002809497915533805,OPT-A-01-04,14
A024399,0.000273,4.5314482508609755e-05,OPT-B-01-04,1
A024400,0.005278,0.0009516041326808048,OPT-A-01-04,8
A024401,0.0206625,0.008111292369041146,OPT-A-05-07,12
A024402,0.036534080000000003,0.0006344027551205366,OPT-B-01-04,5
A024403,0.00014,4.5314482508609755e-05,OPT-C-01-04,3
A024404,0.0028,0.00013594344752582924,OPT-A-01-04,2
A024405,0.000969,4.5314482508609755e-05,OPT-B-01-04,5
A024406,0.001241625,0.0,OPT-B-01-04,2
A024407,0.001096875,4.5314482508609755e-05,OPT-C-01-04,1
A024408,0.04669,0.003307957223128512,OPT-A-08,10
A024409,0.00691875,0.001495377922784122,OPT-A-05-07,4
A024410,0.00592,0.0003172013775602683,OPT-C-01-04,0
A024411,0.00798,0.0,OPT-C-01-04,2
A024412,0.021645,0.0018578937828529999,OPT-B-01-04,10
A024413,0.5189525,4.5314482508609755e-05,OPT-B-07-11,1
A024414,0.27555,0.0004984593075947072,OPT-C-07-11,1
A024415,0.27555,0.00036251586006887804,OPT-C-07-11,4
A024416,0.5189525,4.5314482508609755e-05,OPT-B-07-11,0
A024417,0.004608,0.001495377922784122,OPT-A-01-04,5
A024418,0.00737,0.0,OPT-C-01-04,2
A024419,0.00672,0.0012234910277324632,OPT-A-01-04,8
A024420,0.0018,9.062896501721951e-05,OPT-A-01-04,4
A024421,0.003,0.0003172013775602683,OPT-B-01-04,2
A024422,0.0084,0.002628239985499366,OPT-A-01-04,6
A024423,0.00054625,9.062896501721951e-05,OPT-B-01-04,1
A024424,0.0009504,4.5314482508609755e-05,OPT-C-01-04,3
A024425,0.010217819253490868,0.0005890882726119267,OPT-A-01-04,0
A024426,0.00378,0.007975348921515316,MERAKEZET,4
A024427,0.01221,9.062896501721951e-05,OPT-C-01-04,2
A024428,0.00084,0.0012234910277324632,OPT-A-01-04,11
A024429,0.00084,0.0,OPT-B-01-04,23
A024430,0.0024,0.0007703462026463658,OPT-A-01-04,5
A024431,0.002849,0.0014500634402755121,OPT-A-01-04,7
A024432,0.004624,0.0,OPT-C-01-04,1
A024433,0.001536,0.0038970454957404387,OPT-A-01-04,10
A024434,0.000992,0.00018125793003443902,OPT-A-01-04,0
A024435,0.000651,0.00013594344752582924,OPT-B-01-04,9
A024436,0.001276,0.00045314482508609753,OPT-B-01-04,3
A024437,0.002028,0.00045314482508609753,OPT-A-01-04,3
A024438,0.001134,0.0005890882726119267,OPT-A-01-04,3
A024439,0.000825,0.0011781765452238534,OPT-A-01-04,6
A024440,0.0017,0.0005890882726119267,OPT-A-01-04,6
A024441,0.17433705600000002,0.0014047489577669024,OPT-C-07-11,9
A024442,0.01078858,0.0008609751676635853,OPT-A-05-07,8
A024443,0.006336,0.0007703462026463658,OPT-A-01-04,3
A024444,0.0044625,4.5314482508609755e-05,OPT-MDK-14,3
A024445,0.0016645999999999998,0.002129780677904658,MERAKEZET,7
A024446,0.0003,0.0,OPT-B-05-07,2
A024447,0.009507456000000001,0.0012234910277324632,OPT-A-05-07,21
A024448,0.010160639999999999,0.0,OPT-C-05-07,1
A024449,0.010160639999999999,0.0,OPT-C-07-11,2
A024450,0.010160639999999999,0.0,PALLET-C,3
A024451,0.02625,0.00013594344752582924,OPT-A-05-07,1
A024452,0.010160639999999999,0.0,OPT-C-01-04,1
A024453,0.009507456000000001,0.0,OPT-C-05-07,4
A024454,7.5e-05,0.00018125793003443902,OPT-A-01-04,1
A024455,0.0003,0.0,OPT-B-01-04,1
A024456,0.0003,0.0,OPT-B-01-04,1
A024457,0.0576,0.0,HIVE,2
A024458,0.0117,0.01794453507340946,MERAKEZET,20
A024459,0.0042,4.5314482508609755e-05,OPT-C-05-07,3
A024460,0.00372,0.0002718868950516585,OPT-C-05-07,9
A024461,0.008568,0.0030360703280768535,OPT-A-05-07,14
A024462,0.013104,0.0,OPT-C-05-07,0
A024463,0.00054,4.5314482508609755e-05,OPT-C-01-04,2
A024464,0.001433434112565445,0.0,OPT-B-01-04,0
A024465,0.0357,0.0035798441181801705,OPT-A-07-11,10
A024466,0.0115045,0.0006797172376291463,OPT-C-07-11,1
A024467,0.141168,0.0032173282581112925,OPT-C-07-11,10
A024468,0.009772087565217387,0.00045314482508609753,OPT-C-07-11,0
A024469,0.0432,0.009334783396773608,OPT-B-07-11,5
A024470,0.003525,0.0006344027551205366,HIVE,3
A024471,0.0009324718083832335,9.062896501721951e-05,OPT-B-01-04,2
A024472,0.002816,0.004350190320826536,OPT-B-05-07,8
A024473,0.054487,0.002990755845568244,OPT-A-08,9
A024474,0.075,0.004803335145912633,OPT-A-07-11,13
A024475,0.00025,4.5314482508609755e-05,OPT-B-01-04,9
A024476,0.0024,0.0003172013775602683,OPT-C-01-04,7
A024477,0.0344,0.0026735544680079756,OPT-A-07-11,6
A024478,9e-05,4.5314482508609755e-05,OPT-C-01-04,2
A024479,0.002816,0.004259561355809316,OPT-B-05-07,7
A024480,0.0012285,0.013503715787565707,OPT-A-01-04,21
A024481,0.018525672,0.0,OPT-C-05-07,3
A024482,0.008568,0.0032173282581112925,OPT-A-01-04,11
A024483,0.013104,9.062896501721951e-05,OPT-C-01-04,5
A024484,0.00065286,0.0,OPT-B-01-04,1
A024485,0.003135,0.0007703462026463658,OPT-A-01-04,2
A024486,0.001296,0.00022657241254304877,OPT-B-01-04,4
A024487,0.00017,0.0012688055102410732,OPT-C-07-11,9
A024488,0.05020689090909091,0.00036251586006887804,OPT-B-07-11,0
A024489,0.00392,0.0007703462026463658,OPT-A-01-04,1
A024490,0.00017,0.0006344027551205366,OPT-C-07-11,4
A024491,0.003876,0.0,OPT-B-01-04,2
A024492,0.003876,0.0010422330976980242,OPT-C-01-04,4
A024493,0.011249079627906975,0.0007703462026463658,OPT-A-01-04,4
A024494,0.0052291399068912685,4.5314482508609755e-05,OPT-B-01-04,3
A024495,7.5e-05,0.0006797172376291463,OPT-A-01-04,1
A024496,0.001785,0.001087547580206634,OPT-A-01-04,7
A024497,0.00308,0.0009516041326808048,OPT-A-01-04,5
A024498,0.001296,0.0,OPT-B-01-04,1
A024499,0.00025,0.0,OPT-C-01-04,5
A024500,0.0026,0.000543773790103317,OPT-A-01-04,0
A024501,0.003876,0.0,OPT-C-01-04,3
A024502,0.003876,0.0015406924052927316,OPT-C-01-04,4
A024503,9.75e-05,4.5314482508609755e-05,OPT-C-01-04,7
A024504,0.0002,0.00045314482508609753,OPT-A-01-04,2
A024505,0.002205,0.0012234910277324632,OPT-A-01-04,4
A024506,0.0072,0.0011328620627152437,OPT-B-05-07,5
A024507,0.00323,0.0022204096429218776,OPT-C-01-04,5
A024508,0.0024605,0.0016766358528185609,OPT-A-05-07,18
A024509,0.0342,4.5314482508609755e-05,OPT-C-01-04,8
A024510,0.0001572,0.0003172013775602683,OPT-A-01-04,1
A024511,0.03552,0.004984593075947072,OPT-A-07-11,7
A024512,0.00285,0.0015860068878013414,OPT-A-01-04,16
A024513,0.00285,0.002945441363059634,OPT-A-01-04,0
A024514,0.002352,0.006751857893782853,OPT-A-01-04,8
A024515,0.000564,9.062896501721951e-05,OPT-C-01-04,4
A024516,0.00378,9.062896501721951e-05,OPT-B-01-04,7
A024517,0.0001572,0.0003172013775602683,OPT-MDK-14,1
A024518,0.00075,0.0047580206634040235,OPT-A-01-04,1
A024519,0.047256599999999996,0.0019032082653616096,OPT-A-08,5
A024520,0.04879,4.5314482508609755e-05,OPT-C-08,2
A024521,0.04879,0.004622077215878194,OPT-B-08,34
A024522,0.094828125,0.005392423418524561,PALLET_JACK,8
A024523,0.0445424,4.5314482508609755e-05,OPT-B-08,1
A024524,0.03977,0.00022657241254304877,OPT-B-08,4
A024525,0.0493025,0.009334783396773608,OPT-A-08,0
A024526,0.0493025,4.5314482508609755e-05,OPT-A-07-11,0
A024527,0.0493025,0.0012688055102410732,PALLET_JACK,0
A024528,0.031857,0.03090447707087185,OPT-A-08,46
A024529,0.2683857861464787,0.00013594344752582924,OPT-A-08,0
A024530,1e-09,0.0015406924052927316,PALLET_JACK,0
A024531,0.041002050000000005,0.0,OPT-B-08,3
A024532,0.06349875,0.0006344027551205366,OPT-C-08,3
A024533,0.0261855,0.04354721769077397,OPT-A-07-11,73
A024534,0.021505,0.00045314482508609753,OPT-A-08,4
A024535,0.0244306,0.006253398586188146,OPT-A-07-11,28
A024536,0.02442393,0.0,OPT-C-08,3
A024537,0.09958769305263158,0.0003172013775602683,OPT-A-07-11,0
A024538,0.03715172645202733,0.00013594344752582924,OPT-B-05-07,0
A024539,0.0230552,0.0016766358528185609,OPT-B-08,2
A024540,0.01934415,0.00022657241254304877,OPT-C-08,3
A024541,0.0279657,0.001314119992749683,OPT-C-08,9
A024542,0.20773264080141846,0.0003172013775602683,OPT-B-08,0
A024543,0.012903,0.013639659235091535,PALLET_JACK,45
A024544,0.0217672,0.0033532717056371218,OPT-A-07-11,12
A024545,0.019375200000000002,0.002582925502990756,OPT-B-08,10
A024546,0.030318599999999998,0.01803516403842668,PALLET_JACK,62
A024547,0.041123,0.0026735544680079756,OPT-A-08,5
A024548,0.042517,0.0034439006706543413,OPT-B-08,7
A024549,1e-09,0.0,OPT-C-08,0
A024550,0.048093,0.0016313213703099511,OPT-C-07-11,10
A024551,0.04879,0.002582925502990756,OPT-C-08,24
A024552,0.04879,0.00018125793003443902,OPT-A-07-11,2
A024553,0.04879,0.0011781765452238534,OPT-B-08,5
A024554,0.029971,0.0009516041326808048,OPT-A-08,0
A024555,0.029971,0.0020391517128874386,OPT-C-08,0
A024556,0.03485,0.003942359978249048,PALLET_JACK,7
A024557,0.02091,0.0011328620627152437,OPT-C-08,2
A024558,0.02681432,0.00013594344752582924,OPT-C-08,3
A024559,0.0318136,0.0015406924052927316,OPT-A-08,3
A024560,0.0196742,0.0015406924052927316,OPT-C-08,8
A024561,0.02484,4.5314482508609755e-05,OPT-C-08,1
A024562,0.01955,0.0074315751314119995,OPT-C-08,19
A024563,0.0265098,0.004531448250860975,OPT-A-08,24
A024564,0.005292,0.00013594344752582924,OPT-B-01-04,1
A024565,0.005292,0.0,OPT-B-01-04,2
A024566,0.02352,0.0,OPT-C-01-04,4
A024567,0.01188,0.00018125793003443902,OPT-C-05-07,2
A024568,0.01188,0.0,OPT-C-01-04,2
A024569,0.002016,4.5314482508609755e-05,OPT-B-01-04,2
A024570,8e-06,0.00022657241254304877,OPT-A-01-04,53
A024571,0.0020328,4.5314482508609755e-05,OPT-C-01-04,3
A024572,0.0491089176956678,0.0006344027551205366,OPT-C-05-07,0
A024573,0.03715172645202733,0.00036251586006887804,OPT-B-05-07,0
A024574,0.019976,4.5314482508609755e-05,OPT-B-07-11,1
A024575,0.0019565,9.062896501721951e-05,OPT-B-01-04,4
A024576,0.0090675,0.0,OPT-B-01-04,1
A024577,0.0028,0.0,OPT-B-01-04,2
A024578,0.0028,9.062896501721951e-05,OPT-A-01-04,2
A024579,0.0028,0.0,OPT-B-01-04,2
A024580,0.0028,0.0,OPT-B-01-04,2
A024581,0.0028,0.00018125793003443902,OPT-A-01-04,5
A024582,0.0028,0.0,OPT-B-01-04,2
A024583,0.0028,0.0,OPT-B-01-04,2
A024584,6.480000000000001e-06,4.5314482508609755e-05,OPT-A-01-04,0
A024585,0.00616,0.00018125793003443902,OPT-B-05-07,6
A024586,0.00154,0.0,OPT-C-01-04,1
A024587,0.005292,4.5314482508609755e-05,OPT-C-01-04,4
A024588,0.002925,4.5314482508609755e-05,OPT-C-01-04,1
A024589,0.02352,4.5314482508609755e-05,OPT-C-01-04,2
A024590,0.00315,4.5314482508609755e-05,OPT-C-01-04,2
A024591,0.00576,4.5314482508609755e-05,OPT-C-01-04,1
A024592,0.01188,0.00013594344752582924,OPT-C-01-04,3
A024593,0.01188,0.0,OPT-C-01-04,2
A024594,0.00552825,0.0,OPT-C-01-04,2
A024595,0.0028,9.062896501721951e-05,OPT-A-01-04,2
A024596,0.0028,4.5314482508609755e-05,OPT-B-01-04,1
A024597,0.0028,0.0,OPT-B-01-04,2
A024598,0.0028,0.0,OPT-C-01-04,2
A024599,0.0028,0.00018125793003443902,OPT-C-07-11,5
A024600,0.0028,0.0,OPT-C-01-04,2
A024601,0.0028,0.0,OPT-B-01-04,2
A024602,0.006055,0.0003172013775602683,OPT-B-01-04,6
A024603,0.005072256000000001,0.00018125793003443902,OPT-C-01-04,0
A024604,0.005072256000000001,0.0,OPT-C-01-04,0
A024605,0.05984,4.5314482508609755e-05,OPT-C-07-11,2
A024606,0.05984,0.0,OPT-A-08,2
A024607,0.0354,0.0,OPT-C-07-11,1
A024608,0.06524,4.5314482508609755e-05,OPT-C-07-11,2
A024609,0.00039,0.0004984593075947072,OPT-MDK-14,2
A024610,0.2695,0.0,PALLET-C,9
A024611,0.047952,4.5314482508609755e-05,OPT-C-08,1
A024612,0.06188,0.0,OPT-A-07-11,6
A024613,0.00096075,0.0003172013775602683,OPT-A-01-04,6
A024614,0.00076,0.002809497915533805,OPT-A-01-04,4
A024615,0.5115,0.04989124524197933,PALLET_JACK,131
A024616,0.00072,0.0024016675729563166,OPT-A-01-04,4
A024617,0.000176,0.0004078303425774878,OPT-B-01-04,6
A024618,0.24685416666666665,0.002129780677904658,PALLET_JACK,0
A024619,0.000648,0.0040329889432662675,OPT-A-01-04,23
A024620,0.00126,0.001993837230378829,OPT-A-01-04,4
A024621,0.000444,0.004893964110929853,OPT-A-01-04,26
A024622,0.013824,0.0003172013775602683,OPT-A-01-04,2
A024623,0.00294,0.0016766358528185609,OPT-A-01-04,5
A024624,0.00414,0.00045314482508609753,OPT-A-01-04,4
A024625,0.0024,0.0012688055102410732,OPT-A-01-04,6
A024626,0.004172875,0.0,OPT-A-05-07,3
A024627,0.004554,0.0006344027551205366,OPT-A-01-04,0
A024628,0.06188,0.001495377922784122,OPT-A-01-04,9
A024629,0.001904,0.0013594344752582926,OPT-A-01-04,5
A024630,0.00076,0.0033985861881457315,OPT-A-01-04,5
A024631,0.00072,0.003942359978249048,OPT-A-01-04,8
A024632,0.0459,0.0003172013775602683,OPT-B-01-04,3
A024633,0.000525,0.004667391698386804,OPT-A-01-04,40
A024634,0.00126,0.0028548123980424145,OPT-A-01-04,15
A024635,0.000444,0.007658147543955048,OPT-A-01-04,33
A024636,0.013824,0.0006344027551205366,OPT-A-01-04,16
A024637,0.002856,0.0013594344752582926,OPT-A-01-04,6
A024638,0.003105,0.0008609751676635853,OPT-C-01-04,2
A024639,0.006144,0.0010422330976980242,OPT-A-01-04,9
A024640,0.003744,0.0005890882726119267,OPT-A-01-04,9
A024641,0.0354,0.0020844661953960484,OPT-A-01-04,8
A024642,0.000154,0.0,OPT-C-01-04,2
A024643,0.00119,0.0006797172376291463,OPT-A-01-04,2
A024644,0.00066,0.0009062896501721951,OPT-A-01-04,5
A024645,0.001428,0.0009516041326808048,OPT-A-01-04,0
A024646,0.00066,0.0006797172376291463,OPT-A-01-04,13
A024647,0.012,4.5314482508609755e-05,OPT-A-05-07,1
A024648,0.0019,0.0007250317201377561,OPT-A-01-04,4
A024649,0.008288,0.0009516041326808048,OPT-A-01-04,7
A024650,0.001495,0.000543773790103317,MERAKEZET,2
A024651,0.003658,0.007023744788834512,OPT-A-01-04,10
A024652,0.01309,0.006072140656153707,OPT-A-01-04,4
A024653,0.061625,0.0061627696211709266,OPT-A-07-11,22
A024654,0.05248,9.062896501721951e-05,OPT-B-01-04,3
A024655,0.0018914673422039128,0.00022657241254304877,OPT-A-01-04,0
A024656,0.01278,0.0,OPT-C-01-04,0
A024657,0.01806,0.0,OPT-B-01-04,1
A024658,0.0006125,0.0020844661953960484,OPT-B-07-11,9
A024659,0.000975,0.00022657241254304877,OPT-B-01-04,1
A024660,0.00472,0.007159688236360341,OPT-A-01-04,9
A024661,0.013475,0.0067065434112742435,OPT-A-01-04,13
A024662,0.042,0.0,OPT-B-01-04,3
A024663,0.0018783400693298117,0.000543773790103317,OPT-A-01-04,0
A024664,0.000825,0.0003172013775602683,OPT-A-01-04,5
A024665,4.257e-05,4.5314482508609755e-05,OPT-C-01-04,7
A024666,0.014208,0.0002718868950516585,OPT-B-01-04,3
A024667,0.013024,0.0004078303425774878,OPT-A-01-04,1
A024668,0.00405,0.0,PALLET-C,1
A024669,0.0019,0.0009516041326808048,OPT-A-01-04,3
A024670,0.008288,0.0015406924052927316,OPT-A-01-04,10
A024671,4.3875e-05,9.062896501721951e-05,OPT-B-01-04,2
A024672,0.00024,0.0,OPT-C-01-04,3
A024673,0.00017535,4.5314482508609755e-05,OPT-C-01-04,1
A024674,0.004375,4.5314482508609755e-05,OPT-C-01-04,3
A024675,0.00132825,4.5314482508609755e-05,OPT-C-01-04,1
A024676,0.069375,0.0035345296356715608,OPT-A-08,0
A024677,0.77256,4.5314482508609755e-05,OPT-C-08,0
A024678,0.77256,0.0004078303425774878,OPT-C-07-11,5
A024679,0.231768,0.001314119992749683,OPT-C-08,9
A024680,0.00035,0.00036251586006887804,OPT-A-01-04,2
A024681,0.00035,0.00013594344752582924,OPT-A-01-04,4
A024682,0.00035,9.062896501721951e-05,OPT-B-01-04,1
A024683,0.00032,0.0002718868950516585,OPT-B-01-04,1
A024684,0.006828125,0.006072140656153707,OPT-A-01-04,30
A024685,0.02464,0.002990755845568244,OPT-B-05-07,10
A024686,2.8542999999999998e-05,0.0,OPT-C-01-04,9
A024687,0.32844,0.006842486858800073,OPT-B-07-11,16
A024688,0.019290375,0.00045314482508609753,OPT-B-07-11,1
A024689,0.0196625,0.017400761283306143,OPT-A-07-11,39
A024690,0.091035,0.0009516041326808048,OPT-A-07-11,0
A024691,0.1232,0.0,OPT-B-05-07,1
A024692,0.15351,0.02007431575131412,PALLET-B,16
A024693,0.003744,0.0011328620627152437,OPT-A-01-04,2
A024694,0.00015,4.5314482508609755e-05,OPT-C-01-04,4
A024695,0.000756,9.062896501721951e-05,OPT-B-01-04,3
A024696,0.013775,0.004803335145912633,OPT-C-07-11,2
A024697,0.013775,0.0038970454957404387,OPT-B-07-11,9
A024698,0.006828125,0.007930034439006707,OPT-B-07-11,5
A024699,0.02832,0.0033532717056371218,OPT-A-01-04,2
A024700,0.00012,4.5314482508609755e-05,OPT-C-01-04,4
A024701,0.004698,0.0002718868950516585,OPT-B-01-04,2
A024702,0.004785,0.00018125793003443902,OPT-C-01-04,0
A024703,0.036,0.001314119992749683,OPT-B-07-11,4
A024704,0.06732,0.001495377922784122,OPT-A-07-11,8
A024705,0.0546,4.5314482508609755e-05,OPT-C-07-11,2
