date,uuid,quantity
2022-09-12,A020075,3
2022-09-12,A020173,4
2022-09-12,A020272,8
2022-09-12,A020326,1
2022-09-12,A020355,1
2022-09-12,A020477,2
2022-09-12,A020536,2
2022-09-12,A020540,10
2022-09-12,A020541,3
2022-09-12,A020563,3
2022-09-12,A020624,1
2022-09-12,A020773,1
2022-09-12,A020845,5
2022-09-12,A020960,3
2022-09-12,A021157,65
2022-09-12,A021168,1
2022-09-12,A021283,17
2022-09-12,A021285,10
2022-09-12,A021294,10
2022-09-12,A021417,10
2022-09-12,A021438,20
2022-09-12,A021453,5
2022-09-12,A021846,2
2022-09-12,A022072,1
2022-09-12,A022085,6
2022-09-12,A022260,4
2022-09-12,A022320,2
2022-09-12,A022325,8
2022-09-12,A022334,1
2022-09-12,A022462,6
2022-09-12,A022469,1
2022-09-12,A022667,40
2022-09-12,A022846,1
2022-09-12,A022847,1
2022-09-12,A022893,2
2022-09-12,A022927,1
2022-09-12,A022942,3
2022-09-12,A022962,16
2022-09-12,A022977,2
2022-09-12,A022987,2
2022-09-12,A023002,4
2022-09-12,A023004,6
2022-09-12,A023099,1
2022-09-12,A023177,28
2022-09-12,A023183,22
2022-09-12,A023192,28
2022-09-12,A023193,14
2022-09-12,A023195,2
2022-09-12,A023228,1
2022-09-12,A023266,1
2022-09-12,A023288,3
2022-09-12,A023289,3
2022-09-12,A023315,3
2022-09-12,A023316,3
2022-09-12,A023320,1
2022-09-12,A023323,3
2022-09-12,A023367,1
2022-09-12,A023608,1
2022-09-12,A023683,1
2022-09-12,A023833,1
2022-09-12,A023925,2
2022-09-12,A023943,4
2022-09-12,A023964,1
2022-09-12,A023996,1
2022-09-12,A024023,1
2022-09-12,A024029,2
2022-09-12,A024045,2
2022-09-12,A024055,2
2022-09-12,A024059,1
2022-09-12,A024153,10
2022-09-12,A024175,14
2022-09-12,A024188,40
2022-09-12,A024189,5
2022-09-12,A024208,70
2022-09-12,A024266,20
2022-09-12,A024269,10
2022-09-12,A024279,10
2022-09-12,A024284,3
2022-09-12,A024286,20
2022-09-12,A024289,20
2022-09-12,A024295,10
2022-09-12,A024302,1
2022-09-12,A024303,15
2022-09-12,A024310,8
2022-09-12,A024369,7
2022-09-12,A024382,5
2022-09-12,A024394,4
2022-09-12,A024395,1
2022-09-12,A024417,4
2022-09-12,A024431,1
2022-09-12,A024454,1
2022-09-12,A024479,3
2022-09-12,A024508,2
2022-09-12,A024514,20
2022-09-12,A024533,6
2022-09-12,A024628,2
2022-09-12,A024634,5
2022-09-12,A024643,2
2022-09-12,A024660,10
2022-09-12,A024661,10
2022-09-12,A024676,2
2022-09-12,A024693,7
2022-09-12,A024753,2
2022-09-12,A024817,1
2022-09-12,A024856,6
2022-09-12,A024866,3
2022-09-12,A024876,1
2022-09-12,A024887,2
2022-09-12,A024889,1
2022-09-12,A024894,1
2022-09-12,A024959,1
2022-09-12,A025032,10
2022-09-12,A025130,3
2022-09-12,A025135,10
2022-09-12,A025144,7
2022-09-12,A025148,1
2022-09-12,A025278,2
2022-09-12,A025314,1
2022-09-12,A025315,2
2022-09-12,A025641,1
2022-09-12,A025935,80
2022-09-12,A025997,6
2022-09-12,A026039,1
2022-09-12,A026202,2
2022-09-12,A026211,25
2022-09-12,A026216,10
2022-09-12,A026224,10
2022-09-12,A026254,1
2022-09-12,A026268,3
2022-09-12,A026292,24
2022-09-12,A026536,200
2022-09-12,A026851,1
2022-09-12,A026917,1
2022-09-12,A026975,4
2022-09-12,A027029,1
2022-09-12,A027092,1
2022-09-12,A027690,1
2022-09-12,A027790,3
2022-09-12,A027871,1
2022-09-12,A027874,1
2022-09-12,A027907,4
2022-09-12,A027911,1
2022-09-12,A027978,1
2022-09-12,A028088,1
2022-09-12,A028241,1
2022-09-12,A028375,1
2022-09-12,A028539,1
2022-09-12,A028569,1
2022-09-12,A028614,1
2022-09-12,A028616,1
2022-09-12,A028617,1
2022-09-12,A028907,1
2022-09-12,A028926,1
2022-09-12,A028961,1
2022-09-12,A029020,1
2022-09-12,A029065,2
2022-09-12,A029113,1
2022-09-12,A029138,2
2022-09-12,A029190,1
2022-09-12,A029298,2
2022-09-12,A029335,2
2022-09-12,A029568,1
2022-09-12,A029676,1
2022-09-12,A029909,1
2022-09-12,A029921,1
2022-09-12,A029923,1
2022-09-12,A029962,2
2022-09-12,A030120,1
2022-09-13,A013878,1
2022-09-13,A015290,6
2022-09-13,A016337,3
2022-09-13,A016493,1
2022-09-13,A017300,1
2022-09-13,A017545,34
2022-09-13,A018825,3
2022-09-13,A019087,10
2022-09-13,A019089,1
2022-09-13,A019098,2
2022-09-13,A019639,2
2022-09-13,A019977,135
2022-09-13,A019988,5
2022-09-13,A020021,20
2022-09-13,A020075,1
2022-09-13,A020076,3
2022-09-13,A020773,4
2022-09-13,A020853,2
2022-09-13,A021024,5
2022-09-13,A022228,1
2022-09-13,A022469,1
2022-09-13,A022557,1
2022-09-13,A022707,4
2022-09-13,A022731,3390
2022-09-13,A023177,22
2022-09-13,A023178,10
2022-09-13,A023925,2
2022-09-13,A024161,1
2022-09-13,A024188,30
2022-09-13,A024200,10
2022-09-13,A024208,30
2022-09-13,A024211,10
2022-09-13,A024261,4
2022-09-13,A024272,20
2022-09-13,A024300,4
2022-09-13,A024302,15
2022-09-13,A024431,3
2022-09-13,A024479,2
2022-09-13,A024514,10
2022-09-13,A024651,10
2022-09-13,A024661,10
2022-09-13,A024805,3
2022-09-13,A024809,8
2022-09-13,A024827,2
2022-09-13,A024856,2
2022-09-13,A026828,3
2022-09-13,A026978,1
2022-09-13,A029882,7
2022-09-13,A030172,5000
2022-09-13,A030268,6
2022-09-14,A000131,50
2022-09-14,A000377,10
2022-09-14,A000439,20
2022-09-14,A000444,10
2022-09-14,A000512,10
2022-09-14,A000650,50
2022-09-14,A000752,100
2022-09-14,A001113,2
2022-09-14,A001118,5
2022-09-14,A001227,5
2022-09-14,A001291,50
2022-09-14,A001352,5
2022-09-14,A001445,12
2022-09-14,A001449,10
2022-09-14,A001720,270
2022-09-14,A002011,50
2022-09-14,A002540,50
2022-09-14,A002784,24
2022-09-14,A002831,300
2022-09-14,A002833,195
2022-09-14,A002834,100
2022-09-14,A002835,100
2022-09-14,A002840,100
2022-09-14,A002841,50
2022-09-14,A002844,864
2022-09-14,A003071,1
2022-09-14,A003139,20
2022-09-14,A003142,10
2022-09-14,A003383,2
2022-09-14,A003601,30
2022-09-14,A003634,10
2022-09-14,A003638,10
2022-09-14,A003670,1
2022-09-14,A003711,1
2022-09-14,A003762,4
2022-09-14,A003780,2
2022-09-14,A003872,960
2022-09-14,A004107,5
2022-09-14,A004108,5
2022-09-14,A004376,30
2022-09-14,A004441,50
2022-09-14,A004742,10
2022-09-14,A004846,10
2022-09-14,A004877,3
2022-09-14,A004887,3
2022-09-14,A005097,120
2022-09-14,A005127,5
2022-09-14,A005183,6
2022-09-14,A005301,5
2022-09-14,A005368,8
2022-09-14,A005432,10
2022-09-14,A005593,2
2022-09-14,A005614,2
2022-09-14,A005625,2
2022-09-14,A005639,3
2022-09-14,A005691,10
2022-09-14,A005755,1
2022-09-14,A005825,1
2022-09-14,A005845,2
2022-09-14,A006019,4
2022-09-14,A006781,2
2022-09-14,A006783,10
2022-09-14,A006802,4
2022-09-14,A006898,96
2022-09-14,A006904,1
2022-09-14,A006905,258
2022-09-14,A006907,200
2022-09-14,A006909,108
2022-09-14,A006968,300
2022-09-14,A007126,30
2022-09-14,A007186,10
2022-09-14,A007284,2
2022-09-14,A007291,3
2022-09-14,A007323,2
2022-09-14,A007393,50
2022-09-14,A007792,10
2022-09-14,A008113,10
2022-09-14,A008116,5
2022-09-14,A008200,3
2022-09-14,A008213,2
2022-09-14,A008352,10
2022-09-14,A008502,5
2022-09-14,A008511,1
2022-09-14,A008644,100
2022-09-14,A008792,2
2022-09-14,A008831,10
2022-09-14,A008928,10
2022-09-14,A009018,5
2022-09-14,A009069,2
2022-09-14,A009285,2
2022-09-14,A009509,2
2022-09-14,A009588,3
2022-09-14,A009594,1
2022-09-14,A009595,1
2022-09-14,A009702,3
2022-09-14,A009741,3
2022-09-14,A010416,200
2022-09-14,A010487,2
2022-09-14,A010528,2
2022-09-14,A010568,200
2022-09-14,A010828,80
2022-09-14,A010904,2
2022-09-14,A010978,5
2022-09-14,A011277,2
2022-09-14,A011523,500
2022-09-14,A011535,5
2022-09-14,A011744,10
2022-09-14,A012219,2
2022-09-14,A012283,2
2022-09-14,A012354,2
2022-09-14,A012571,5
2022-09-14,A013145,2
2022-09-14,A013251,10
2022-09-14,A013565,10
2022-09-14,A013722,10
2022-09-14,A013726,5
2022-09-14,A013869,1
2022-09-14,A013903,2
2022-09-14,A013923,2
2022-09-14,A013931,13
2022-09-14,A014179,5
2022-09-14,A014230,10
2022-09-14,A014384,3
2022-09-14,A014422,28
2022-09-14,A015290,12
2022-09-14,A016408,1
2022-09-14,A016981,1
2022-09-14,A017085,3
2022-09-14,A017568,2
2022-09-14,A017582,1
2022-09-14,A017587,1
2022-09-14,A019409,1
2022-09-14,A020076,1
2022-09-14,A020247,10
2022-09-14,A020856,1
2022-09-14,A021014,2
2022-09-14,A021017,2
2022-09-14,A021019,3
2022-09-14,A021026,2
2022-09-14,A021329,1
2022-09-14,A021370,1
2022-09-14,A021438,10
2022-09-14,A021861,1
2022-09-14,A022228,1
2022-09-14,A022233,1
2022-09-14,A022676,5
2022-09-14,A022715,10
2022-09-14,A022765,1
2022-09-14,A023004,2
2022-09-14,A023183,4
2022-09-14,A023192,2
2022-09-14,A023288,1
2022-09-14,A024266,4
2022-09-14,A024688,1
2022-09-14,A024798,1
2022-09-14,A024856,1
2022-09-14,A025175,2
2022-09-14,A025394,1
2022-09-14,A025730,2
2022-09-14,A026535,10
2022-09-14,A027414,3
2022-09-14,A028219,2
2022-09-14,A028615,1
2022-09-14,A029065,1
2022-09-14,A029582,2
2022-09-14,A029721,2
2022-09-14,A030274,1
2022-09-15,A002688,1
2022-09-15,A003938,1
2022-09-15,A004233,1
2022-09-15,A004939,1
2022-09-15,A007141,1
2022-09-15,A007150,1
2022-09-15,A007189,1
2022-09-15,A010182,2
2022-09-15,A013871,1
2022-09-15,A013878,3
2022-09-15,A013923,1
2022-09-15,A014137,1
2022-09-15,A014139,1
2022-09-15,A016624,1
2022-09-15,A019244,1
2022-09-15,A023998,1
2022-09-15,A024247,1
2022-09-15,A024824,1
2022-09-15,A025175,1
2022-09-15,A026267,1
2022-09-15,A027334,1
2022-09-18,A000782,40
2022-09-18,A000836,6
2022-09-18,A001118,20
2022-09-18,A001257,1
2022-09-18,A002329,40
2022-09-18,A002539,30
2022-09-18,A002968,1
2022-09-18,A003557,4
2022-09-18,A005118,2
2022-09-18,A005514,1
2022-09-18,A005738,5
2022-09-18,A006353,1
2022-09-18,A006412,2
2022-09-18,A006457,1
2022-09-18,A006467,2
2022-09-18,A006804,1
2022-09-18,A006942,1
2022-09-18,A007141,10
2022-09-18,A007652,2
2022-09-18,A007706,20
2022-09-18,A007707,6
2022-09-18,A007870,2
2022-09-18,A007942,3
2022-09-18,A008135,1
2022-09-18,A008164,1
2022-09-18,A008235,1
2022-09-18,A008322,2
2022-09-18,A008364,4
2022-09-18,A008423,1
2022-09-18,A008436,1
2022-09-18,A009022,2
2022-09-18,A009124,20
2022-09-18,A009299,1
2022-09-18,A009303,1
2022-09-18,A009308,1
2022-09-18,A009855,3
2022-09-18,A009884,1
2022-09-18,A010060,1
2022-09-18,A010633,1
2022-09-18,A010933,2
2022-09-18,A010999,1
2022-09-18,A011296,1
2022-09-18,A011650,1
2022-09-18,A011743,2
2022-09-18,A011948,1
2022-09-18,A012134,1
2022-09-18,A012373,1
2022-09-18,A012697,6
2022-09-18,A012814,4
2022-09-18,A013076,5
2022-09-18,A013203,3
2022-09-18,A013798,20
2022-09-18,A013860,1
2022-09-18,A013884,2
2022-09-18,A013886,1
2022-09-18,A013923,3
2022-09-18,A013931,1
2022-09-18,A013964,1
2022-09-18,A014043,10
2022-09-18,A014090,1
2022-09-18,A014091,1
2022-09-18,A014125,1
2022-09-18,A014330,50
2022-09-18,A014436,1
2022-09-18,A014933,13
2022-09-18,A016385,1
2022-09-18,A017357,1
2022-09-18,A017524,1
2022-09-18,A022965,2
2022-09-18,A023854,1
2022-09-18,A029794,1
2022-09-19,A000082,100
2022-09-19,A015339,1
2022-09-19,A016698,1
2022-09-19,A016981,1
2022-09-19,A017085,1
2022-09-19,A017300,4
2022-09-19,A018825,1
2022-09-19,A021020,2
2022-09-19,A021021,2
2022-09-19,A021468,2
2022-09-19,A022142,1
2022-09-19,A022707,2
2022-09-19,A022715,40
2022-09-19,A022751,10
2022-09-19,A024119,1
2022-09-19,A024327,1
2022-09-19,A024639,4
2022-09-19,A024688,2
2022-09-19,A025032,1
2022-09-19,A025062,1
2022-09-19,A025064,1
2022-09-19,A026807,2
2022-09-19,A028429,1
2022-09-19,A029582,4
2022-09-19,A029824,20
2022-09-19,A029962,1
2022-09-19,A029964,2
2022-09-19,A030335,3
2022-09-19,A030462,1
2022-09-20,A000031,5
2022-09-20,A000046,6
2022-09-20,A000048,2
2022-09-20,A000201,10
2022-09-20,A000218,10
2022-09-20,A000245,50
2022-09-20,A000290,20
2022-09-20,A000374,30
2022-09-20,A000410,50
2022-09-20,A000519,4
2022-09-20,A000521,6
2022-09-20,A000618,20
2022-09-20,A000662,20
2022-09-20,A000723,10
2022-09-20,A001178,3
2022-09-20,A001196,5
2022-09-20,A001225,10
2022-09-20,A001232,25
2022-09-20,A001238,10
2022-09-20,A001269,3
2022-09-20,A001274,5
2022-09-20,A001285,20
2022-09-20,A001311,2
2022-09-20,A001393,10
2022-09-20,A001585,50
2022-09-20,A001641,200
2022-09-20,A001667,500
2022-09-20,A001668,500
2022-09-20,A001720,530
2022-09-20,A001721,20
2022-09-20,A001781,3
2022-09-20,A001861,20
2022-09-20,A001862,20
2022-09-20,A001893,5
2022-09-20,A001946,1
2022-09-20,A001949,10
2022-09-20,A001958,1
2022-09-20,A001960,4
2022-09-20,A001984,8
2022-09-20,A002123,1
2022-09-20,A002178,80
2022-09-20,A002290,2
2022-09-20,A002322,10
2022-09-20,A002389,2
2022-09-20,A002395,5
2022-09-20,A002410,5
2022-09-20,A002478,1
2022-09-20,A002787,20
2022-09-20,A002833,105
2022-09-20,A002844,1422
2022-09-20,A002953,2
2022-09-20,A003058,10
2022-09-20,A003065,50
2022-09-20,A003113,10
2022-09-20,A003115,2
2022-09-20,A003118,2
2022-09-20,A003122,2
2022-09-20,A003143,10
2022-09-20,A003144,10
2022-09-20,A003187,3
2022-09-20,A003230,5
2022-09-20,A003238,1
2022-09-20,A003260,4
2022-09-20,A003264,5
2022-09-20,A003277,5
2022-09-20,A003279,10
2022-09-20,A003299,2
2022-09-20,A003356,3
2022-09-20,A003426,5
2022-09-20,A003618,2
2022-09-20,A003624,5
2022-09-20,A003710,30
2022-09-20,A003721,6
2022-09-20,A003741,3
2022-09-20,A003872,42
2022-09-20,A003936,100
2022-09-20,A003951,2
2022-09-20,A004019,5
2022-09-20,A004110,10
2022-09-20,A004158,5
2022-09-20,A004176,3
2022-09-20,A004194,2
2022-09-20,A004197,5
2022-09-20,A004259,2
2022-09-20,A004310,3
2022-09-20,A004325,46
2022-09-20,A004696,10
2022-09-20,A004703,10
2022-09-20,A004742,5
2022-09-20,A004751,10
2022-09-20,A004753,5
2022-09-20,A004832,3
2022-09-20,A004854,20
2022-09-20,A004856,5
2022-09-20,A004865,10
2022-09-20,A004887,2
2022-09-20,A004973,500
2022-09-20,A005097,80
2022-09-20,A005167,3
2022-09-20,A005168,4
2022-09-20,A005179,6
2022-09-20,A005195,6
2022-09-20,A005254,2
2022-09-20,A005266,2
2022-09-20,A005368,2
2022-09-20,A005405,10
2022-09-20,A005514,1
2022-09-20,A005563,6
2022-09-20,A005584,10
2022-09-20,A005585,10
2022-09-20,A005626,2
2022-09-20,A005635,6
2022-09-20,A005755,5
2022-09-20,A005825,4
2022-09-20,A005840,1
2022-09-20,A005841,1
2022-09-20,A005935,3
2022-09-20,A005939,2
2022-09-20,A006198,30
2022-09-20,A006620,3
2022-09-20,A006733,1
2022-09-20,A006736,1
2022-09-20,A006782,10
2022-09-20,A006800,4
2022-09-20,A006806,1
2022-09-20,A006898,104
2022-09-20,A006904,49
2022-09-20,A006905,42
2022-09-20,A006909,92
2022-09-20,A007005,1
2022-09-20,A007123,20
2022-09-20,A007144,20
2022-09-20,A007187,2
2022-09-20,A007238,2
2022-09-20,A007244,10
2022-09-20,A007284,4
2022-09-20,A007287,14
2022-09-20,A007312,3
2022-09-20,A007582,10
2022-09-20,A007596,200
2022-09-20,A007669,5
2022-09-20,A007671,4
2022-09-20,A007684,20
2022-09-20,A007685,10
2022-09-20,A007917,10
2022-09-20,A007923,3
2022-09-20,A007929,5
2022-09-20,A007966,1
2022-09-20,A007991,1
2022-09-20,A008002,3
2022-09-20,A008004,2
2022-09-20,A008064,2
2022-09-20,A008113,20
2022-09-20,A008114,10
2022-09-20,A008128,2
2022-09-20,A008176,3
2022-09-20,A008235,3
2022-09-20,A008264,2
2022-09-20,A008345,10
2022-09-20,A008352,5
2022-09-20,A008356,6
2022-09-20,A008412,2
2022-09-20,A008414,1
2022-09-20,A008438,2
2022-09-20,A008479,2
2022-09-20,A008481,1
2022-09-20,A008514,6
2022-09-20,A008539,5
2022-09-20,A008574,2
2022-09-20,A008840,2
2022-09-20,A009008,3
2022-09-20,A009022,4
2022-09-20,A009125,50
2022-09-20,A009285,6
2022-09-20,A009396,1
2022-09-20,A009402,1
2022-09-20,A009512,1
2022-09-20,A009513,1
2022-09-20,A009524,1
2022-09-20,A009527,1
2022-09-20,A009528,2
2022-09-20,A009529,1
2022-09-20,A009530,1
2022-09-20,A009531,1
2022-09-20,A009532,1
2022-09-20,A009538,1
2022-09-20,A009539,1
2022-09-20,A009545,2
2022-09-20,A009546,2
2022-09-20,A009548,1
2022-09-20,A009549,1
2022-09-20,A009553,1
2022-09-20,A009554,1
2022-09-20,A009592,1
2022-09-20,A009593,1
2022-09-20,A009609,3
2022-09-20,A009610,3
2022-09-20,A009634,2
2022-09-20,A009635,1
2022-09-20,A009644,1
2022-09-20,A009685,5
2022-09-20,A009701,5
2022-09-20,A009702,2
2022-09-20,A009707,3
2022-09-20,A009724,4
2022-09-20,A009727,3
2022-09-20,A009735,3
2022-09-20,A009736,3
2022-09-20,A009740,3
2022-09-20,A009757,1
2022-09-20,A009815,2
2022-09-20,A009845,1
2022-09-20,A009856,1
2022-09-20,A009857,1
2022-09-20,A009860,1
2022-09-20,A009863,1
2022-09-20,A009865,3
2022-09-20,A009897,2
2022-09-20,A009898,1
2022-09-20,A009908,1
2022-09-20,A009909,2
2022-09-20,A009918,2
2022-09-20,A009923,2
2022-09-20,A009924,2
2022-09-20,A009925,4
2022-09-20,A009927,1
2022-09-20,A009934,1
2022-09-20,A009935,1
2022-09-20,A009945,1
2022-09-20,A009948,30
2022-09-20,A009962,2
2022-09-20,A010070,2
2022-09-20,A010087,1
2022-09-20,A010114,1
2022-09-20,A010173,1
2022-09-20,A010186,5
2022-09-20,A010240,4
2022-09-20,A010319,4
2022-09-20,A010368,2
2022-09-20,A010414,2
2022-09-20,A010415,100
2022-09-20,A010419,60
2022-09-20,A010465,1
2022-09-20,A010477,20
2022-09-20,A010482,2
2022-09-20,A010548,300
2022-09-20,A010579,1
2022-09-20,A010633,3
2022-09-20,A010685,20
2022-09-20,A010686,10
2022-09-20,A010692,8
2022-09-20,A010724,2
2022-09-20,A010734,2
2022-09-20,A010775,40
2022-09-20,A010778,10
2022-09-20,A010788,100
2022-09-20,A010801,1
2022-09-20,A010828,20
2022-09-20,A010863,5
2022-09-20,A010904,3
2022-09-20,A010911,2
2022-09-20,A010935,1
2022-09-20,A010936,1
2022-09-20,A010963,2
2022-09-20,A010974,5
2022-09-20,A010996,10
2022-09-20,A011040,2
2022-09-20,A011062,4
2022-09-20,A011068,2
2022-09-20,A011130,5
2022-09-20,A011132,10
2022-09-20,A011184,1
2022-09-20,A011186,1
2022-09-20,A011191,1
2022-09-20,A011217,1
2022-09-20,A011219,1
2022-09-20,A011264,1
2022-09-20,A011265,1
2022-09-20,A011361,3
2022-09-20,A011363,6
2022-09-20,A011431,2
2022-09-20,A011432,1
2022-09-20,A011433,3
2022-09-20,A011443,1
2022-09-20,A011532,30
2022-09-20,A011542,3
2022-09-20,A011552,4
2022-09-20,A011595,15
2022-09-20,A011599,3
2022-09-20,A011618,2
2022-09-20,A011620,4
2022-09-20,A011645,2
2022-09-20,A011650,1
2022-09-20,A011718,1
2022-09-20,A011763,1
2022-09-20,A011791,10
2022-09-20,A011796,1
2022-09-20,A011818,2
2022-09-20,A011854,1
2022-09-20,A011868,1
2022-09-20,A011883,3
2022-09-20,A011896,2
2022-09-20,A011906,1
2022-09-20,A011953,3
2022-09-20,A011974,3
2022-09-20,A012051,4
2022-09-20,A012109,2
2022-09-20,A012175,3
2022-09-20,A012266,1
2022-09-20,A012284,3
2022-09-20,A012344,2
2022-09-20,A012354,7
2022-09-20,A012372,1
2022-09-20,A012873,4
2022-09-20,A012968,2
2022-09-20,A013003,2
2022-09-20,A013027,2
2022-09-20,A013046,1
2022-09-20,A013125,10
2022-09-20,A013158,2
2022-09-20,A013192,2
2022-09-20,A013225,1
2022-09-20,A013243,3
2022-09-20,A013262,2
2022-09-20,A013270,1
2022-09-20,A013367,10
2022-09-20,A013376,2
2022-09-20,A013406,5
2022-09-20,A013418,10
2022-09-20,A013426,20
2022-09-20,A013498,5
2022-09-20,A013542,2
2022-09-20,A013611,2
2022-09-20,A013719,5
2022-09-20,A013723,3
2022-09-20,A013753,10
2022-09-20,A013812,200
2022-09-20,A013832,2
2022-09-20,A014027,1
2022-09-20,A014108,4
2022-09-20,A014113,4
2022-09-20,A014183,5
2022-09-20,A014230,5
2022-09-20,A014289,1
2022-09-20,A014291,1
2022-09-20,A015987,1
2022-09-20,A027996,1
2022-09-21,A014831,16
2022-09-21,A016039,1
2022-09-21,A018618,1
2022-09-21,A019625,1
2022-09-21,A020030,1
2022-09-21,A022277,1
2022-09-21,A023142,1
2022-09-21,A023459,1
2022-09-21,A024505,1
2022-09-21,A026536,1
2022-09-21,A028216,1
2022-09-21,A030285,1
2022-09-22,A000108,2
2022-09-22,A005846,1
2022-09-22,A007005,1
2022-09-22,A013871,1
2022-09-22,A013898,1
2022-09-22,A013905,1
2022-09-22,A013910,1
2022-09-22,A013923,1
2022-09-22,A013924,1
2022-09-22,A013925,1
2022-09-22,A013931,1
2022-09-22,A015290,20
2022-09-22,A015349,2
2022-09-22,A016048,100
2022-09-22,A016390,2
2022-09-22,A016408,5
2022-09-22,A016414,2
2022-09-22,A016415,2
2022-09-22,A016606,1
2022-09-22,A016646,3
2022-09-22,A016902,1
2022-09-22,A016918,1
2022-09-22,A016973,2
2022-09-22,A016981,1
2022-09-22,A017073,1
2022-09-22,A017085,3
2022-09-22,A017169,2
2022-09-22,A017201,2
2022-09-22,A017255,5
2022-09-22,A017300,15
2022-09-22,A017384,2
2022-09-22,A017408,1
2022-09-22,A017423,4
2022-09-22,A017546,3
2022-09-22,A017582,2
2022-09-22,A017678,1
2022-09-22,A018361,2
2022-09-22,A018383,2
2022-09-22,A018454,5
2022-09-22,A018655,1
2022-09-22,A018659,3
2022-09-22,A018825,4
2022-09-22,A019015,1
2022-09-22,A019093,20
2022-09-22,A019098,1
2022-09-22,A019216,1
2022-09-22,A019236,3
2022-09-22,A019249,13
2022-09-22,A019251,10
2022-09-22,A019326,9
2022-09-22,A019354,7
2022-09-22,A019373,10
2022-09-22,A019409,3
2022-09-22,A019459,7
2022-09-22,A019473,15
2022-09-22,A019481,5
2022-09-22,A019483,5
2022-09-22,A019585,16
2022-09-22,A019973,2
2022-09-22,A020021,20
2022-09-22,A020076,3
2022-09-22,A020113,1
2022-09-22,A020270,4
2022-09-22,A020284,1
2022-09-22,A020327,8
2022-09-22,A020477,1
2022-09-22,A020501,1
2022-09-22,A020531,12
2022-09-22,A020911,1
2022-09-22,A020984,2
2022-09-22,A021014,2
2022-09-22,A021017,10
2022-09-22,A021019,3
2022-09-22,A021026,2
2022-09-22,A021168,5
2022-09-22,A021283,3
2022-09-22,A021285,10
2022-09-22,A021329,4
2022-09-22,A021331,1
2022-09-22,A021338,5
2022-09-22,A021370,3
2022-09-22,A021438,100
2022-09-22,A021695,2
2022-09-22,A022228,1
2022-09-22,A022260,5
2022-09-22,A022263,1
2022-09-22,A022340,2
2022-09-22,A022541,1
2022-09-22,A022715,270
2022-09-22,A022962,5
2022-09-22,A022968,3
2022-09-22,A022987,3
2022-09-22,A022993,1
2022-09-22,A023021,2
2022-09-22,A023086,1
2022-09-22,A023183,10
2022-09-22,A023288,2
2022-09-22,A023289,1
2022-09-22,A023315,2
2022-09-22,A023316,2
2022-09-22,A023319,2
2022-09-22,A023370,2
2022-09-22,A023596,1
2022-09-22,A023683,1
2022-09-22,A023707,3
2022-09-22,A024025,1
2022-09-22,A024038,1
2022-09-22,A024159,8
2022-09-22,A024161,1
2022-09-22,A024173,6
2022-09-22,A024174,10
2022-09-22,A024188,30
2022-09-22,A024208,30
2022-09-22,A024284,2
2022-09-22,A024287,10
2022-09-22,A024300,1
2022-09-22,A024332,3
2022-09-22,A024339,2
2022-09-22,A024394,1
2022-09-22,A024479,5
2022-09-22,A024495,1
2022-09-22,A024500,1
2022-09-22,A024504,1
2022-09-22,A024518,10
2022-09-22,A024525,25
2022-09-22,A024528,20
2022-09-22,A024639,4
2022-09-22,A024651,5
2022-09-22,A024661,10
2022-09-22,A024688,5
2022-09-22,A024701,1
2022-09-22,A024798,3
2022-09-22,A024802,1
2022-09-22,A025032,10
2022-09-22,A025062,1
2022-09-22,A025175,5
2022-09-22,A025284,1
2022-09-22,A025553,1
2022-09-22,A025645,1
2022-09-22,A025735,1
2022-09-22,A025881,1
2022-09-22,A025924,12
2022-09-22,A025935,20
2022-09-22,A026032,1
2022-09-22,A026080,1
2022-09-22,A026091,1
2022-09-22,A026202,2
2022-09-22,A026284,1
2022-09-22,A026291,2
2022-09-22,A026320,5
2022-09-22,A026330,10
2022-09-22,A026372,10
2022-09-22,A026535,155
2022-09-22,A026817,1
2022-09-22,A026836,1
2022-09-22,A026849,1
2022-09-22,A027012,18
2022-09-22,A027092,1
2022-09-22,A027141,1
2022-09-22,A027225,1
2022-09-22,A027232,1
2022-09-22,A027285,1
2022-09-22,A027382,2
2022-09-22,A027414,2
2022-09-22,A027442,1
2022-09-22,A027455,1
2022-09-22,A027799,1
2022-09-22,A027827,3
2022-09-22,A027867,1
2022-09-22,A027869,8
2022-09-22,A027878,7
2022-09-22,A027879,1
2022-09-22,A027886,1
2022-09-22,A027976,1
2022-09-22,A028030,1
2022-09-22,A028170,2
